Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",11.347381250200455434747746880,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",5.0268877556474977816265221200,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",16.854292953590557747201642130,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",12.798144049948148860878582810,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",20.732971979002961394956006710,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",24.839368378288805499428033830,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Total personal income for people who live in this area (Age 15+),Not stated,8.400953633321573281161465520,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Wages Salary Commissions Bonuses etc,41.269781319635910412811119080,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Self-employment or Business,8.634664048041696566831589680,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Interest Dividends Rent Other Invest.,14.931449937681761528874117160,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Payments from a Work Accident Insurer,0.799184197605468897533708500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),NZ Superannuation or Veterans Pension,11.360048343845601843109113570,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Other Super. Pensions Annuities,1.9828530422630962722362805500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
