Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),NZ Superannuation or Veterans Pension,13.614732050486240430374508590,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Other Super. Pensions Annuities,1.5104489964825160355886612900,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Unemployment Benefit,2.1518725429339954479619284100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Sickness Benefit,1.4483757500517277053589902800,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Domestic Purposes Benefit,1.7587419822056693565073453300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Invalids Benefit,1.7173598179184771363542313300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Student Allowance,0.7241878750258638526794951400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Other Govt Benefits Payments or Pension,2.7932960893854748603351955300,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Other Sources of Income,0.7862611214566521829091661500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),No Source of Income During That Time,3.2691909786881853920960066200,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Sources of personal income for people who live in area (Age 15+),Not stated,4.220980757293606455617628800,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Central Hawke's Bay,Income,Number of families in income bracket,"$20,000 and under",222,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Central Hawke's Bay,Income,Number of families in income bracket,"$20,001 to $30,000",285,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
