Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Chatham Islands,Demographics,"Number of children given birth to (Age 15+, Live births only)",One child,30,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,"Number of children given birth to (Age 15+, Live births only)",Two children,51,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,"Number of children given birth to (Age 15+, Live births only)",Three children,36,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,"Number of children given birth to (Age 15+, Live births only)",Four children,24,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,"Number of children given birth to (Age 15+, Live births only)",Five children,6,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,"Number of children given birth to (Age 15+, Live births only)",Six or more children,9,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,"Number of children given birth to (Age 15+, Live births only)",Object to answering,12,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,"Number of children given birth to (Age 15+, Live births only)",Not elsewhere included,15,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,No religion,189,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,Buddhist,0,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,Christian,279,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,Hindu,0,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,Islam/Muslim,0,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,Judaism,0,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,Māori Christian,24,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,Spiritualism and new-age religions,0,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,Other religions,3,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,Object to answering,54,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Religious affiliation,Not elsewhere included,60,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Participating in study (Age 15+),Full-time study,12,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Participating in study (Age 15+),Part-time study,12,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Participating in study (Age 15+),Full-time and part-time study,0,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Participating in study (Age 15+),Not studying,396,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Home ownership,Own or partly-own home they usually live in,213,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
